epoch,step,train/auxiliary_loss,"train/auxiliary_loss t=[0.00,0.25)","train/auxiliary_loss t=[0.25,0.50)","train/auxiliary_loss t=[0.50,0.75)","train/auxiliary_loss t=[0.75,1.00)",train/batch_size,train/bb_atom_loss,"train/bb_atom_loss t=[0.00,0.25)","train/bb_atom_loss t=[0.25,0.50)","train/bb_atom_loss t=[0.50,0.75)","train/bb_atom_loss t=[0.75,1.00)",train/dist_mat_loss,"train/dist_mat_loss t=[0.00,0.25)","train/dist_mat_loss t=[0.25,0.50)","train/dist_mat_loss t=[0.50,0.75)","train/dist_mat_loss t=[0.75,1.00)",train/epoch_time_minutes,train/eps,train/length,train/loss,train/rots_vf_loss,"train/rots_vf_loss t=[0.00,0.25)","train/rots_vf_loss t=[0.25,0.50)","train/rots_vf_loss t=[0.50,0.75)","train/rots_vf_loss t=[0.75,1.00)",train/se3_vf_loss,"train/se3_vf_loss t=[0.00,0.25)","train/se3_vf_loss t=[0.25,0.50)","train/se3_vf_loss t=[0.50,0.75)","train/se3_vf_loss t=[0.75,1.00)",train/t,train/torsion_loss,"train/torsion_loss t=[0.00,0.25)","train/torsion_loss t=[0.25,0.50)","train/torsion_loss t=[0.50,0.75)","train/torsion_loss t=[0.75,1.00)",train/trans_loss,"train/trans_loss t=[0.00,0.25)","train/trans_loss t=[0.25,0.50)","train/trans_loss t=[0.50,0.75)","train/trans_loss t=[0.75,1.00)",valid/avg_c4_bond_dists,valid/c4_c4_deviation,valid/c4_c4_valid_percent,valid/num_c4_c4_clashes,valid/radius_of_gyration
2,349,0.38383185863494873,0.0,0.9415944218635559,0.8934100866317749,0.8518185019493103,7.0,0.9587767720222473,1.2181825637817383,0.6109542846679688,0.685473620891571,0.5422793030738831,0.6104769706726074,0.8641859292984009,0.3168673813343048,0.1977551132440567,0.30197256803512573,,22.129243850708008,300.0,2.1118202209472656,1.0827460289001465,1.1486201286315918,0.9491749405860901,0.7875133752822876,1.2480536699295044,1.7279882431030273,1.9726548194885254,1.3505796194076538,1.2566471099853516,1.5980703830718994,0.34326913952827454,0.030250409618020058,0.04505801945924759,0.013772787526249886,0.010181339457631111,0.007566650398075581,0.6452420353889465,0.8240348100662231,0.4014047086238861,0.4691337049007416,0.3500167727470398,,,,,
2,399,0.687783420085907,0.0,1.1150422096252441,0.5270031690597534,0.4153509736061096,7.0,0.7196887135505676,1.4365450143814087,0.8440684080123901,0.38590192794799805,0.2972666025161743,0.31822410225868225,1.0842251777648926,0.25628337264060974,0.1319311112165451,0.11063120514154434,,22.07108497619629,300.0,1.9458107948303223,0.7687466740608215,1.489643931388855,0.7549933791160583,0.5835477113723755,0.4595070779323578,1.2580273151397705,2.477267265319824,1.3241376876831055,0.8493642807006836,0.6577819585800171,0.508194625377655,0.02679223194718361,0.11768103390932083,0.014690348878502846,0.009170173667371273,0.007453181780874729,0.489280641078949,0.9876232743263245,0.5691443085670471,0.2658165693283081,0.19827485084533691,,,,,
2,449,0.42774587869644165,0.0,0.706386923789978,0.6002689599990845,0.5931450128555298,7.0,0.5879928469657898,1.084538459777832,0.5248278379440308,0.3887926936149597,0.3917023241519928,0.33498722314834595,0.668656587600708,0.16778655350208282,0.2030990719795227,0.19520097970962524,,36.51911544799805,300.0,1.3735308647155762,0.5490850806236267,1.0308120250701904,0.4945333003997803,0.3538643717765808,0.3665139973163605,0.9457849264144897,1.7741981744766235,0.8458667993545532,0.6133992671966553,0.6185009479522705,0.5518718361854553,0.014830060303211212,0.032029889523983,0.01377258263528347,0.008377231657505035,0.006241705734282732,0.39669984579086304,0.7433861494064331,0.35133349895477295,0.25953489542007446,0.2519869804382324,,,,,
2,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.318051338195801,0.8896344304084778,0.8782608509063721,0.04968944191932678,12.568777084350586
2,482,,,,,,,,,,,,,,,,,2.4901931285858154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,499,0.6776877045631409,0.0,1.101322889328003,0.5903085470199585,0.45351678133010864,7.0,0.4574558734893799,0.9723910093307495,0.7546525001525879,0.40404024720191956,0.29493510723114014,0.20677080750465393,0.519392192363739,0.32524773478507996,0.17825187742710114,0.1467987447977066,,35.60533905029297,300.0,1.4842597246170044,0.4973207414150238,0.8627687096595764,0.7258652448654175,0.4342060089111328,0.38703420758247375,0.8065720200538635,1.5053637027740479,1.2435343265533447,0.7113174200057983,0.5787667632102966,0.6261568665504456,0.013461011461913586,0.02181113138794899,0.02142263948917389,0.008016458712518215,0.01178295910358429,0.30925124883651733,0.6425949931144714,0.5176692008972168,0.2771114110946655,0.19173257052898407,,,,,
3,549,0.6240221261978149,0.0,1.0181409120559692,0.5136231184005737,0.6523131132125854,7.0,0.6863564252853394,1.843685269355774,0.6956408023834229,0.3387947678565979,0.4459691643714905,0.35113251209259033,1.1037009954452515,0.31029391288757324,0.16829460859298706,0.19852477312088013,,34.614627838134766,300.0,1.6209838390350342,0.5365738272666931,1.6041074991226196,0.5224147439002991,0.32519009709358215,0.22834956645965576,0.996961772441864,2.8476436138153076,0.9881436824798584,0.5502224564552307,0.5271779894828796,0.5406029224395752,0.01627514511346817,0.06080762296915054,0.012206241488456726,0.0065337857231497765,0.007819166406989098,0.4603879451751709,1.243536114692688,0.46572887897491455,0.22503235936164856,0.2988284230232239,,,,,
3,599,0.26387277245521545,0.0,0.7030602693557739,0.35520127415657043,0.4409887194633484,7.0,0.8010957837104797,1.0499775409698486,0.518771231174469,0.2672238349914551,0.37021711468696594,0.29520997405052185,0.4145236313343048,0.17111557722091675,0.07992462813854218,0.06614398211240768,,21.97106170654297,300.0,1.400728702545166,0.5953534245491028,0.7723488807678223,0.46344244480133057,0.21750175952911377,0.15119346976280212,1.136855959892273,1.4828705787658691,0.8170685172080994,0.3924795985221863,0.3923724889755249,0.28984758257865906,0.02015547826886177,0.02752845734357834,0.013173450715839863,0.008052818477153778,0.004627613350749016,0.5415026545524597,0.7105217576026917,0.3536260724067688,0.17497782409191132,0.24117901921272278,,,,,
3,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.449728488922119,0.7881847023963928,0.8387576937675476,0.018633540719747543,12.214348793029785
3,643,,,,,,,,,,,,,,,,,2.5004866123199463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,649,0.4041360020637512,0.0,0.4157642722129822,0.36028575897216797,0.6661651134490967,7.0,0.4180561304092407,0.8950560092926025,0.2939662039279938,0.27098348736763,0.4622100591659546,0.15985792875289917,0.3599477708339691,0.1150132566690445,0.08434983342885971,0.19549745321273804,,21.915008544921875,300.0,0.9338977336883545,0.2466442584991455,0.5815705060958862,0.25287553668022156,0.18087372183799744,0.17472124099731445,0.5297617316246033,1.197493076324463,0.45395541191101074,0.36346402764320374,0.4832456707954407,0.6303939819335938,0.00803469680249691,0.017685670405626297,0.006784809287637472,0.004952426999807358,0.008457554504275322,0.28311747312545776,0.6159225702285767,0.201079860329628,0.1825903058052063,0.3085244297981262,,,,,
4,699,0.7960140109062195,0.0,1.09788179397583,0.6579873561859131,1.0301799774169922,7.0,0.7372744679450989,1.1767771244049072,0.8296147584915161,0.4815050959587097,0.6809521317481995,0.28822484612464905,0.47032731771469116,0.25688230991363525,0.17173641920089722,0.3450046181678772,,35.03787612915039,300.0,1.7049164772033691,0.40667253732681274,0.7214273810386658,0.4542962312698364,0.19513344764709473,0.413210391998291,0.9089024662971497,1.5151221752166748,1.0240559577941895,0.5214994549751282,0.8780422210693359,0.5536454319953918,0.008737566880881786,0.020455535501241684,0.011384690180420876,0.004745833575725555,0.00422319071367383,0.5022299885749817,0.7936947345733643,0.5697596669197083,0.32636600732803345,0.4648318290710449,,,,,
4,749,0.656132161617279,0.0,0.6200820207595825,0.6488279700279236,1.0419256687164307,7.0,0.6144378185272217,0.9938412308692932,0.47711676359176636,0.4716663360595703,0.7021032571792603,0.23873132467269897,0.42619067430496216,0.13385647535324097,0.17115770280361176,0.336100697517395,,35.92560577392578,300.0,1.4389362335205078,0.37175580859184265,0.5644400119781494,0.28245681524276733,0.250908762216568,0.46978580951690674,0.7828041315078735,1.2407727241516113,0.6066162586212158,0.5679552555084229,0.9255259037017822,0.5142874121665955,0.007819178514182568,0.013960778713226318,0.009108787402510643,0.006003901362419128,0.0037216017954051495,0.4110482931137085,0.6763327121734619,0.3241594731807709,0.31704652309417725,0.4557400941848755,,,,,
4,799,0.2902747392654419,0.0,0.5201476812362671,0.46415281295776367,0.33054253458976746,7.0,0.6466226577758789,1.5319862365722656,0.3766271770000458,0.35035240650177,0.23637714982032776,0.44490087032318115,1.2865420579910278,0.13547146320343018,0.10934531688690186,0.0900929644703865,,36.542205810546875,300.0,1.2897869348526,0.563894510269165,1.4638702869415283,0.24585390090942383,0.1754591166973114,0.175937682390213,0.9995121955871582,2.503744602203369,0.49674689769744873,0.40734124183654785,0.33186736702919006,0.49034568667411804,0.015187443234026432,0.03899836167693138,0.008049046620726585,0.004455120302736759,0.004072428680956364,0.43561774492263794,1.0398743152618408,0.2508929967880249,0.23188211023807526,0.15592968463897705,,,,,
4,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.760676860809326,0.5402307510375977,0.7378882169723511,0.006211180239915848,12.953463554382324
4,804,,,,,,,,,,,,,,,,,2.4927406311035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,849,0.6448945999145508,0.0,0.6692246794700623,0.32041165232658386,0.8355294466018677,7.0,0.5261039137840271,0.46866753697395325,0.5413103103637695,0.259371817111969,0.5300429463386536,0.21252396702766418,0.22073978185653687,0.12208140641450882,0.05650954321026802,0.3002278804779053,,36.150360107421875,300.0,1.2790420055389404,0.27650904655456543,0.6449816823005676,0.24929337203502655,0.20192691683769226,0.1809004694223404,0.6341474652290344,0.9556077718734741,0.6217132806777954,0.38163498044013977,0.5394281148910522,0.6189510226249695,0.006457742769271135,0.011929374188184738,0.005832978989928961,0.004530294798314571,0.005258628167212009,0.3576384484767914,0.3106260597705841,0.37241992354393005,0.1797080636024475,0.35852766036987305,,,,,
5,899,0.3529759347438812,0.0,0.5669458508491516,0.34416306018829346,0.4356982409954071,7.0,0.4640866816043854,1.4740978479385376,0.41584715247154236,0.2620852589607239,0.2862030267715454,0.2615440785884857,1.1563247442245483,0.14558954536914825,0.07857166230678558,0.14658957719802856,,21.900949478149414,300.0,0.9853500127792358,0.31610217690467834,1.3991934061050415,0.15540829300880432,0.11409128457307816,0.15791980922222137,0.632374107837677,2.410074234008789,0.438434898853302,0.292463481426239,0.3503594398498535,0.5914910435676575,0.008823691867291927,0.03992696851491928,0.005509159993380308,0.0035061517264693975,0.0029056291095912457,0.31627190113067627,1.010880708694458,0.2830266058444977,0.17837220430374146,0.19243961572647095,,,,,
5,949,0.2532142996788025,0.0,0.6558290719985962,0.3722236752510071,0.24594782292842865,7.0,0.6695805191993713,1.0905604362487793,0.5219204425811768,0.29782038927078247,0.13175447285175323,0.22875496745109558,0.42024746537208557,0.12601712346076965,0.07150836288928986,0.1094067171216011,,22.136484146118164,300.0,1.0457313060760498,0.33697211742401123,0.5930899977684021,0.28893256187438965,0.09686733782291412,0.11687558889389038,0.7925170063972473,1.3339086771011353,0.6442210674285889,0.30055734515190125,0.20557884871959686,0.4124915897846222,0.00832323171198368,0.013895465061068535,0.00789150595664978,0.0028949053958058357,0.004786622244864702,0.45554497838020325,0.7408186793327332,0.35528847575187683,0.20369002223014832,0.08870325982570648,,,,,
5,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.540661334991455,0.6336630582809448,0.9214906692504883,0.0,12.32025146484375
5,965,,,,,,,,,,,,,,,,,2.491196393966675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,999,0.237063467502594,0.0,0.3230441212654114,0.32556742429733276,0.3377853333950043,7.0,0.41476163268089294,0.8855322003364563,0.23146623373031616,0.24456727504730225,0.22311151027679443,0.23117104172706604,0.5555493235588074,0.0865667462348938,0.07868662476539612,0.11132171005010605,,22.35417366027832,300.0,0.8312130570411682,0.31116119027137756,0.776431679725647,0.12937621772289276,0.08917372673749924,0.12217077612876892,0.5941495895385742,1.3870530128479004,0.2852589190006256,0.2501058578491211,0.27147436141967773,0.5300076007843018,0.007551067508757114,0.01638941466808319,0.005011134315282106,0.002313494449481368,0.0033521237783133984,0.28298836946487427,0.6106212139129639,0.15588270127773285,0.16093213856220245,0.1493035852909088,,,,,
6,1049,0.32446765899658203,0.0,0.6588099002838135,0.294843852519989,0.5061835646629333,7.0,0.5289164781570435,0.6115858554840088,0.543654203414917,0.23669487237930298,0.38027486205101013,0.1823572814464569,0.29797622561454773,0.1090681254863739,0.0553678497672081,0.12326037883758545,,36.5053596496582,300.0,1.061416745185852,0.38325297832489014,0.5717309713363647,0.28286877274513245,0.1189715564250946,0.13011905550956726,0.73694908618927,0.9758062958717346,0.6507830619812012,0.2788751721382141,0.38844433426856995,0.30824294686317444,0.008519226685166359,0.01286355685442686,0.006087598390877247,0.0027811143081635237,0.002648287918418646,0.3536960780620575,0.4040753245353699,0.3679143190383911,0.1599036306142807,0.2583252787590027,,,,,
6,1099,0.3924519419670105,0.0,0.5428624153137207,0.2688300609588623,0.5592882633209229,7.0,0.6675436496734619,1.2667118310928345,0.395896315574646,0.19735530018806458,0.4758462905883789,0.2919144034385681,0.7268785834312439,0.14221003651618958,0.06859929859638214,0.08150683343410492,,36.48621368408203,300.0,1.2314841747283936,0.376931756734848,0.7807457447052002,0.21030676364898682,0.1217343807220459,0.22305512428283691,0.8390322327613831,1.6687121391296387,0.4806445837020874,0.25744515657424927,0.5469338297843933,0.4383206069469452,0.010990978218615055,0.029399173334240913,0.004756076727062464,0.0028754500672221184,0.0019351332448422909,0.4621005356311798,0.8879662752151489,0.2703378200531006,0.13571077585220337,0.3238787055015564,,,,,
6,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.982147216796875,0.3442774713039398,0.7078260779380798,0.0,13.078463554382324
6,1126,,,,,,,,,,,,,,,,,2.5115010738372803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1149,0.35821467638015747,0.0,0.48046302795410156,0.3488187789916992,0.5001199841499329,7.0,0.4169727861881256,1.0233367681503296,0.3878450393676758,0.27578797936439514,0.29241853952407837,0.129842609167099,0.3172353208065033,0.08822484314441681,0.06969739496707916,0.2061210572719574,,35.4653434753418,300.0,0.8657978177070618,0.2240884006023407,0.7321412563323975,0.18760527670383453,0.11830395460128784,0.1063552051782608,0.5075831413269043,1.4394598007202148,0.4494968354701996,0.3069514334201813,0.2937740683555603,0.4897298216819763,0.005072232335805893,0.015138647519052029,0.004393166862428188,0.003333428641781211,0.0015803587157279253,0.2834947109222412,0.7073185443878174,0.26189157366752625,0.18864747881889343,0.1874188780784607,,,,,
7,1199,0.6350107192993164,0.0,0.42340797185897827,0.5770296454429626,0.955869197845459,7.0,0.6370288729667664,1.1923456192016602,0.27300336956977844,0.47410914301872253,0.6818782091140747,0.25991007685661316,0.6582383513450623,0.14479637145996094,0.10081508755683899,0.27156856656074524,,36.074981689453125,300.0,1.4552206993103027,0.37262365221977234,1.3697155714035034,0.34833669662475586,0.0861779972910881,0.23931913077831268,0.8202100396156311,2.21330189704895,0.5314778685569763,0.41317299008369446,0.7234479784965515,0.6484841108322144,0.004365643486380577,0.013473273254930973,0.005608240608125925,0.0021054036915302277,0.0024223942309617996,0.447586327791214,0.843586266040802,0.18314117193222046,0.32699498534202576,0.4841288626194,,,,,
7,1249,0.3587360680103302,0.0,0.33784258365631104,0.4114738702774048,0.3368341028690338,7.0,0.26873579621315,1.0601106882095337,0.25754880905151367,0.339813232421875,0.17132870852947235,0.08661895245313644,0.9178768396377563,0.07643581926822662,0.0694393590092659,0.1617106795310974,,36.71654510498047,300.0,0.6785289645195007,0.135986328125,0.7030421495437622,0.15023957192897797,0.09114009886980057,0.16866570711135864,0.31979289650917053,1.408271074295044,0.32633060216903687,0.32284337282180786,0.28754088282585144,0.5361073613166809,0.00338129629381001,0.017739437520503998,0.0038579641841351986,0.0022212646435946226,0.003794686170294881,0.18380655348300934,0.705228865146637,0.1760910153388977,0.2317032814025879,0.1188751831650734,,,,,
7,1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0524582862854,0.2733422517776489,0.678260862827301,0.0,13.46972370147705
7,1287,,,,,,,,,,,,,,,,,2.4927685260772705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1299,0.27996474504470825,0.0,0.46563345193862915,0.26436862349510193,0.38205868005752563,7.0,0.424351304769516,0.7347995042800903,0.34211668372154236,0.23252296447753906,0.292051762342453,0.17172189056873322,0.3787948489189148,0.11905000358819962,0.029096294194459915,0.08863356709480286,,22.035703659057617,300.0,0.8741209506988525,0.3064591884613037,0.6989244222640991,0.220511794090271,0.09319133311510086,0.10657526552677155,0.5941562056541443,1.195151448249817,0.45168358087539673,0.24979743361473083,0.30781301856040955,0.47237828373908997,0.005560463294386864,0.012246816419064999,0.004466746933758259,0.0027493531815707684,0.0013733789091929793,0.2876970171928406,0.496226966381073,0.23117175698280334,0.15660610795021057,0.2012377679347992,,,,,
8,1349,0.2677956521511078,0.0,0.2695167660713196,0.2510046362876892,0.4167633056640625,7.0,0.28967368602752686,0.5306060910224915,0.21254557371139526,0.21245905756950378,0.32355019450187683,0.08544966578483582,0.233472540974617,0.053839121013879776,0.03655030578374863,0.09194812923669815,,35.53453826904297,300.0,0.5854538679122925,0.12581680715084076,0.19365863502025604,0.10036930441856384,0.07505308091640472,0.16810712218284607,0.3176582455635071,0.5336320996284485,0.2449451982975006,0.21934817731380463,0.38069432973861694,0.5687509775161743,0.0027847227174788713,0.006708410102874041,0.003132076468318701,0.001995252212509513,0.001264994964003563,0.19184140861034393,0.33997344970703125,0.14457587897777557,0.1442950963973999,0.21258722245693207,,,,,
8,1399,0.36408713459968567,0.0,0.6650388240814209,0.29297739267349243,0.33959969878196716,7.0,0.4019533693790436,0.9585030674934387,0.493461012840271,0.2126234769821167,0.23037798702716827,0.16143035888671875,0.4534398317337036,0.16738907992839813,0.07816872000694275,0.10728827863931656,,36.20384979248047,300.0,0.8770447969436646,0.2381715178489685,0.8790082931518555,0.2501199543476105,0.06393146514892578,0.09615785628557205,0.5129576921463013,1.5436935424804688,0.585089385509491,0.2072908580303192,0.254958838224411,0.48216795921325684,0.004479370079934597,0.014488941989839077,0.004188803490251303,0.0021852017380297184,0.001933437422849238,0.27478620409965515,0.6646851897239685,0.3349694311618805,0.14335940778255463,0.15880098938941956,,,,,
8,1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.001018047332764,0.2612639367580414,0.7940372824668884,0.0,13.745731353759766
8,1448,,,,,,,,,,,,,,,,,2.49367356300354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1449,0.6667658090591431,0.0,0.27273082733154297,0.8395763039588928,1.2213729619979858,7.0,0.4572199583053589,0.804238498210907,0.22028782963752747,0.42194873094558716,0.5559139847755432,0.39694052934646606,0.5188720226287842,0.049398183822631836,0.4162682890892029,0.6641892194747925,,21.4269962310791,300.0,1.2065926790237427,0.23550885915756226,0.9316835403442383,0.09774719178676605,0.06469789147377014,0.19599413871765137,0.5398268699645996,1.4784140586853027,0.2439270317554474,0.34479764103889465,0.5614622831344604,0.5800275206565857,0.004207942634820938,0.01810787245631218,0.0030448134057223797,0.0013592462055385113,0.001269801752641797,0.30431804060935974,0.5467305779457092,0.14617983996868134,0.2800997495651245,0.3654680848121643,,,,,
9,1499,0.2696641981601715,0.0,0.5745077729225159,0.20838631689548492,0.3218609690666199,7.0,0.40103450417518616,0.6641988754272461,0.4685530662536621,0.1667492687702179,0.2082388997077942,0.0996822640299797,0.1513671576976776,0.10158378630876541,0.039760805666446686,0.11235231906175613,,21.986692428588867,300.0,0.722718358039856,0.18370217084884644,0.38532111048698425,0.18803684413433075,0.045702844858169556,0.04779359698295593,0.45305418968200684,0.827333390712738,0.5066379308700562,0.1564783900976181,0.19047954678535461,0.4549117088317871,0.003959189634770155,0.00697513110935688,0.004370914772152901,0.001876233727671206,0.00126976752653718,0.269351989030838,0.4420122802257538,0.318601131439209,0.11077554523944855,0.14268594980239868,,,,,
9,1549,0.2346992939710617,0.0,0.2505365312099457,0.4297601580619812,0.2823016047477722,7.0,0.4566707909107208,0.968238353729248,0.19970446825027466,0.36988985538482666,0.12103001028299332,0.15068946778774261,0.3414512872695923,0.04803670942783356,0.05838736146688461,0.15907560288906097,,22.013992309570312,300.0,0.812355101108551,0.26487746834754944,0.7633113265037537,0.08951212465763092,0.05295131355524063,0.04259275272488594,0.5776557922363281,1.4320744276046753,0.22508783638477325,0.30277594923973083,0.12371408939361572,0.4601522386074066,0.005484128836542368,0.01381814293563366,0.0027953556273132563,0.0014829622814431787,0.002195977605879307,0.3127783238887787,0.6687631011009216,0.13557571172714233,0.2498246431350708,0.08112133294343948,,,,,
